"CRUK0331_SU_T1.R1_cov","CRUK0331_SU_T1.R2_cov","CRUK0331_SU_T1.R3_cov","CRUK0331_SU_T1.R4_cov","CRUK0331_SU_T1.R5_cov","CRUK0331_SU_T1.R6_cov","CRUK0331_SU_T1.R7_cov","CRUK0331_SU_T1.R1_var_count","CRUK0331_SU_T1.R2_var_count","CRUK0331_SU_T1.R3_var_count","CRUK0331_SU_T1.R4_var_count","CRUK0331_SU_T1.R5_var_count","CRUK0331_SU_T1.R6_var_count","CRUK0331_SU_T1.R7_var_count","CRUK0331_SU_T1.R1_VAF","CRUK0331_SU_T1.R2_VAF","CRUK0331_SU_T1.R3_VAF","CRUK0331_SU_T1.R4_VAF","CRUK0331_SU_T1.R5_VAF","CRUK0331_SU_T1.R6_VAF","CRUK0331_SU_T1.R7_VAF","CRUK0331_SU_T1.R1_PhyloCCF","CRUK0331_SU_T1.R2_PhyloCCF","CRUK0331_SU_T1.R3_PhyloCCF","CRUK0331_SU_T1.R4_PhyloCCF","CRUK0331_SU_T1.R5_PhyloCCF","CRUK0331_SU_T1.R6_PhyloCCF","CRUK0331_SU_T1.R7_PhyloCCF","CRUK0331_SU_T1.R1_PycloneCCF","CRUK0331_SU_T1.R2_PycloneCCF","CRUK0331_SU_T1.R3_PycloneCCF","CRUK0331_SU_T1.R4_PycloneCCF","CRUK0331_SU_T1.R5_PycloneCCF","CRUK0331_SU_T1.R6_PycloneCCF","CRUK0331_SU_T1.R7_PycloneCCF","CRUK0331_SU_T1.R1_Pyclone_0.05","CRUK0331_SU_T1.R2_Pyclone_0.05","CRUK0331_SU_T1.R3_Pyclone_0.05","CRUK0331_SU_T1.R4_Pyclone_0.05","CRUK0331_SU_T1.R5_Pyclone_0.05","CRUK0331_SU_T1.R6_Pyclone_0.05","CRUK0331_SU_T1.R7_Pyclone_0.05","CRUK0331_SU_T1.R1_Pyclone_0.95","CRUK0331_SU_T1.R2_Pyclone_0.95","CRUK0331_SU_T1.R3_Pyclone_0.95","CRUK0331_SU_T1.R4_Pyclone_0.95","CRUK0331_SU_T1.R5_Pyclone_0.95","CRUK0331_SU_T1.R6_Pyclone_0.95","CRUK0331_SU_T1.R7_Pyclone_0.95","CRUK0331_SU_T1.R1_cpn.copies","CRUK0331_SU_T1.R2_cpn.copies","CRUK0331_SU_T1.R3_cpn.copies","CRUK0331_SU_T1.R4_cpn.copies","CRUK0331_SU_T1.R5_cpn.copies","CRUK0331_SU_T1.R6_cpn.copies","CRUK0331_SU_T1.R7_cpn.copies","CRUK0331_SU_T1.R1_mut.cpn.num","CRUK0331_SU_T1.R2_mut.cpn.num","CRUK0331_SU_T1.R3_mut.cpn.num","CRUK0331_SU_T1.R4_mut.cpn.num","CRUK0331_SU_T1.R5_mut.cpn.num","CRUK0331_SU_T1.R6_mut.cpn.num","CRUK0331_SU_T1.R7_mut.cpn.num","CRUK0331_SU_T1.R1_nAraw","CRUK0331_SU_T1.R2_nAraw","CRUK0331_SU_T1.R3_nAraw","CRUK0331_SU_T1.R4_nAraw","CRUK0331_SU_T1.R5_nAraw","CRUK0331_SU_T1.R6_nAraw","CRUK0331_SU_T1.R7_nAraw","CRUK0331_SU_T1.R1_nBraw","CRUK0331_SU_T1.R2_nBraw","CRUK0331_SU_T1.R3_nBraw","CRUK0331_SU_T1.R4_nBraw","CRUK0331_SU_T1.R5_nBraw","CRUK0331_SU_T1.R6_nBraw","CRUK0331_SU_T1.R7_nBraw","PycloneCluster"
221,232,204,262,323,153,174,23,25,21,26,16,25,20,0.104072398190045,0.107758620689655,0.102941176470588,0.099236641221374,0.0495356037151703,0.163398692810458,0.114942528735632,0.966301104739826,0.889462689498271,1.11365895546991,0.860897617409028,0.798009752150574,1.14211837357203,0.988172765401874,0.966301104739826,0.889462689498271,1.11365895546991,0.860897617409028,0.798009752150574,1.14211837357203,0.988172765401874,0.966301104739826,0.889462689498271,1.11365895546991,0.860897617409028,0.798009752150574,1.14211837357203,0.988172765401874,0.966301104739826,0.889462689498271,1.11365895546991,0.860897617409028,0.798009752150574,1.14211837357203,0.988172765401874,1,1,1,1,1,1,1,0.966301104739826,0.889462689498271,1.32692457673804,0.860897617409028,0.798009752150574,1.31565385456118,0.988172765401874,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
1227,1362,1055,1269,1462,1068,991,0,0,0,0,42,0,1,0,0,0,0,0.0287277701778386,0,0.00100908173562059,0,0,0,0,0.463116029161306,0,0,0,0,0,0,0.463116029161306,0,0,0,0,0,0,0.463116029161306,0,0,0,0,0,0,0.463116029161306,0,0,1,1,1,1,1,1,1,0,0,0,0,0.463116029161306,0,0.00867517967608103,3,3,3,3,3,3,3,1,1,1,1,1,1,1,6
822,1033,689,1108,1145,820,745,0,0,0,27,0,0,0,0,0,0,0.0243682310469314,0,0,0,0,0,0,0.262883567486852,0,0,0,0,0,0,0.262883567486852,0,0,0,0,0,0,0.262883567486852,0,0,0,0,0,0,0.262883567486852,0,0,0,1,1,1,1,1,1,1,0,0,0,0.262883567486852,0,0,0,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2
457,493,402,504,595,422,376,0,0,0,0,20,0,0,0,0,0,0,0.0336134453781513,0,0,0,0,0,0,0.580449699777684,0,0,0,0,0,0,0.580449699777684,0,0,0,0,0,0,0.580449699777684,0,0,0,0,0,0,0.580449699777684,0,0,1,1,1,1,1,1,1,0,0,0,0,0.580449699777684,0,0,3,3,3,4,3,3,3,2,2,2,2,2,2,2,6
809,868,717,917,1114,814,730,52,0,0,0,0,0,0,0.0642768850432633,0,0,0,0,0,0,0.648237445633665,0,0,0,0,0,0,0.648237445633665,0,0,0,0,0,0,0.648237445633665,0,0,0,0,0,0,0.648237445633665,0,0,0,0,0,0,1,1,1,1,1,1,1,0.648237445633665,0,0,0,0,0,0,3,3,3,2,3,3,3,2,1,2,2,2,2,2,5
724,710,599,763,885,644,588,0,0,0,28,4,0,0,0,0,0,0.036697247706422,0.00451977401129944,0,0,0,0,0,0.31751635297318,0,0,0,0,0,0,0.31751635297318,0,0,0,0,0,0,0.31751635297318,0,0,0,0,0,0,0.31751635297318,0,0,0,1,1,1,1,1,1,1,0,0,0,0.31751635297318,0.0772847068906453,0,0,3,3,3,2,3,3,3,2,1,2,2,2,2,2,2
987,1169,895,985,1321,922,873,180,116,114,174,138,184,179,0.182370820668693,0.0992301112061591,0.127374301675978,0.176649746192893,0.10446631339894,0.199566160520607,0.20504009163803,0.936738549825132,0.813496472878827,0.990870065215943,0.912701584496727,0.943956763256938,0.893342141738625,0.99951902576695,0.936738549825132,0.813496472878827,0.990870065215943,0.912701584496727,0.943956763256938,0.893342141738625,0.99951902576695,0.936738549825132,0.813496472878827,0.990870065215943,0.912701584496727,0.943956763256938,0.893342141738625,0.99951902576695,0.936738549825132,0.813496472878827,0.990870065215943,0.912701584496727,0.943956763256938,0.893342141738625,0.99951902576695,1,1,1,1,1,1,1,1.83922408294705,0.813496472878827,1.67596080990383,1.52843024124095,1.78629471093007,1.78668428347725,1.92109260683875,3,3,3,2,3,3,3,2,1,2,2,2,2,2,1
597,648,492,616,714,561,481,0,0,2,26,1,0,0,0,0,0.0040650406504065,0.0422077922077922,0.00140056022408964,0,0,0,0,0,0.365195350781653,0,0,0,0,0,0,0.365195350781653,0,0,0,0,0,0,0.365195350781653,0,0,0,0,0,0,0.365195350781653,0,0,0,1,1,1,1,1,1,1,0,0,0.0534868394260422,0.365195350781653,0.0239485173663239,0,0,3,3,3,2,3,3,3,2,1,2,2,2,2,2,2
465,525,430,436,662,440,409,0,0,0,19,0,0,0,0,0,0,0.0435779816513761,0,0,0,0,0,0,0.383079257243626,0,0,0,0,0,0,0.383079257243626,0,0,0,0,0,0,0.383079257243626,0,0,0,0,0,0,0.383079257243626,0,0,0,1,1,1,1,1,1,1,0,0,0,0.383079257243626,0,0,0,3,3,3,2,3,3,3,2,1,2,2,2,2,2,2
412,419,349,386,498,381,322,0,1,0,0,0,26,0,0,0.00238663484486874,0,0,0,0.068241469816273,0,0,0,0,0,0,0.620318107241587,0,0,0,0,0,0,0.620318107241587,0,0,0,0,0,0,0.620318107241587,0,0,0,0,0,0,0.620318107241587,0,1,1,1,1,1,1,1,0,0.0196243748165189,0,0,0,0.620318107241587,0,3,3,3,2,3,3,3,2,1,2,2,2,2,2,7
733,755,593,760,958,652,540,89,100,0,29,0,0,4,0.121418826739427,0.132450331125828,0,0.0381578947368421,0,0,0.00740740740740741,0.888051486456865,0.818860815132231,0,0.267114868321582,0,0,0,0.888051486456865,0.818860815132231,0,0.267114868321582,0,0,0,0.888051486456865,0.818860815132231,0,0.267114868321582,0,0,0,0.888051486456865,0.818860815132231,0,0.267114868321582,0,0,0,1,1,1,1,1,1,1,0.888051486456865,0.818860815132231,0,0.267114868321582,0,0,0.0488741964222564,2,2,2,2,2,2,2,0,0,0,0,0,0,0,8
516,583,440,592,691,447,512,121,144,64,99,62,92,77,0.234496124031008,0.246998284734134,0.145454545454545,0.16722972972973,0.0897250361794501,0.205816554809843,0.150390625,1.18915026596763,1.03010469108059,1.11682220598014,1.10115294133293,0.840392792822307,0.951544157399705,1.05002347629905,1.18915026596763,1.03010469108059,1.11682220598014,1.10115294133293,0.840392792822307,0.951544157399705,1.05002347629905,1.18915026596763,1.03010469108059,1.11682220598014,1.10115294133293,0.840392792822307,0.951544157399705,1.05002347629905,1.18915026596763,1.03010469108059,1.11682220598014,1.10115294133293,0.840392792822307,0.951544157399705,1.05002347629905,1,1,1,1,1,1,1,2.37830053193526,2.2940163379881,2.23364441196028,1.70884257168796,1.68078558564461,1.90308831479941,1.65905351079244,5,5,7,6,6,5,7,0,0,0,0,0,0,0,1
813,911,720,928,1045,738,745,0,0,1,0,0,21,0,0,0,0.00138888888888889,0,0,0.0284552845528455,0,0,0,0,0,0,0.263112554657448,0,0,0,0,0,0,0.263112554657448,0,0,0,0,0,0,0.263112554657448,0,0,0,0,0,0,0.263112554657448,0,1,1,1,1,1,1,1,0,0,0.0213282018503152,0,0,0.263112554657448,0,5,5,7,6,6,5,7,0,0,0,0,0,0,0,7
1397,1659,1227,1593,1790,1305,1377,121,149,1,45,0,1,13,0.0866141732283465,0.0898131404460518,0.000814995925020375,0.0282485875706215,0,0.000766283524904215,0.00944081336238199,0.875680757198357,0.826652481036336,0,0.287662723865296,0,0,0,0.875680757198357,0.826652481036336,0,0.287662723865296,0,0,0,0.875680757198357,0.826652481036336,0,0.287662723865296,0,0,0,0.875680757198357,0.826652481036336,0,0.287662723865296,0,0,0,1,1,1,1,1,1,1,0.875680757198357,0.826652481036336,0.0124526994180072,0.287662723865296,0,0.00694338530774457,0.104760139977239,5,5,7,6,6,5,7,0,0,0,0,0,0,0,8
447,548,452,591,648,389,427,42,55,29,61,25,41,37,0.0939597315436242,0.10036496350365,0.0641592920353982,0.10321489001692,0.0385802469135802,0.105398457583548,0.0866510538641686,0.949945324160268,0.92377290981434,0.979520520150061,1.05106410476264,0.720555064365535,0.955027842907129,0.961524837272624,0.949945324160268,0.92377290981434,0.979520520150061,1.05106410476264,0.720555064365535,0.955027842907129,0.961524837272624,0.949945324160268,0.92377290981434,0.979520520150061,1.05106410476264,0.720555064365535,0.955027842907129,0.961524837272624,0.949945324160268,0.92377290981434,0.979520520150061,1.05106410476264,0.720555064365535,0.955027842907129,0.961524837272624,1,1,1,1,1,1,1,0.949945324160268,0.92377290981434,0.979520520150061,1.05106410476264,0.720555064365535,0.955027842907129,0.961524837272624,5,5,7,6,6,5,7,0,0,0,0,0,0,0,1
522,504,428,517,685,393,382,0,0,0,0,1,0,39,0,0,0,0,0.00145985401459854,0,0.102094240837696,0,0,0,0,0,0,0.775023127406409,0,0,0,0,0,0,0.775023127406409,0,0,0,0,0,0,0.775023127406409,0,0,0,0,0,0,0.775023127406409,1,1,1,1,1,1,1,0,0,0,0,0.0225165615187048,0,0.775023127406409,4,3,3,3,3,3,3,0,0,0,0,0,0,0,4
774,889,668,850,1009,608,561,0,87,0,0,0,0,0,0,0.0978627671541057,0,0,0,0,0,0,0.712292712060378,0,0,0,0,0,0,0.712292712060378,0,0,0,0,0,0,0.712292712060378,0,0,0,0,0,0,0.712292712060378,0,0,0,0,0,1,1,1,1,1,1,1,0,0.712292712060378,0,0,0,0,0,4,3,3,3,3,3,3,0,0,0,0,0,0,0,9
1773,1700,1444,1625,1916,1362,1298,0,0,4,0,0,168,0,0,0,0.00277008310249307,0,0,0.123348017621145,0,0,0,0,0,0,0.867969254413398,0,0,0,0,0,0,0.867969254413398,0,0,0,0,0,0,0.867969254413398,0,0,0,0,0,0,0.867969254413398,0,1,1,1,1,1,1,1,0,0,0.0328006814433328,0,0,0.867969254413398,0,4,3,3,3,3,3,3,0,0,0,0,0,0,0,7
143,142,140,165,201,105,78,51,65,34,68,45,40,25,0.356643356643357,0.457746478873239,0.242857142857143,0.412121212121212,0.223880597014925,0.380952380952381,0.320512820512821,1.06827708621778,1.0439006203208,0.957897043436188,1.00381170566763,1.12917892702871,0.893555649668214,1.15842991475294,1.06827708621778,1.0439006203208,0.957897043436188,1.00381170566763,1.12917892702871,0.893555649668214,1.15842991475294,1.06827708621778,1.0439006203208,0.957897043436188,1.00381170566763,1.12917892702871,0.893555649668214,1.15842991475294,1.06827708621778,1.0439006203208,0.957897043436188,1.00381170566763,1.12917892702871,0.893555649668214,1.15842991475294,1,1,1,1,1,1,1,3.20483125865334,3.33170101719354,2.87369113030856,3.27936089549878,3.43296137689292,2.68066694900464,2.48725318066438,4,3,3,3,3,3,3,0,0,0,0,0,0,0,1
114,110,88,101,145,75,90,13,17,7,3,9,9,9,0.114035087719298,0.154545454545455,0.0795454545454545,0.0297029702970297,0.0620689655172414,0.12,0.1,1.02473018745039,0.943997863180584,0.941249100167912,0.236354636469408,0.951758947248933,0.844410088936463,0.76607397964463,1.02473018745039,0.943997863180584,0.941249100167912,0.236354636469408,0.951758947248933,0.844410088936463,0.76607397964463,1.02473018745039,0.943997863180584,0.941249100167912,0.236354636469408,0.951758947248933,0.844410088936463,0.76607397964463,1.02473018745039,0.943997863180584,0.941249100167912,0.236354636469408,0.951758947248933,0.844410088936463,0.76607397964463,1,1,1,1,1,1,1,1.02473018745039,1.12485681895178,0.941249100167912,0.236354636469408,0.951758947248933,0.844410088936463,0.76607397964463,4,3,3,3,3,3,3,0,0,0,0,0,0,0,1
865,989,660,892,929,823,665,44,0,1,0,0,0,0,0.0508670520231214,0,0.00151515151515152,0,0,0,0,0.845595304716706,0,0,0,0,0,0,0.845595304716706,0,0,0,0,0,0,0.845595304716706,0,0,0,0,0,0,0.845595304716706,0,0,0,0,0,0,1,1,1,1,1,1,1,0.845595304716706,0,0.0313638684846599,0,0,0,0,9,9,9,8,8,9,9,3,3,3,3,3,3,3,3
1469,1717,1097,1392,1384,1379,1234,0,0,4,0,0,111,2,0,0,0.00364630811303555,0,0,0.0804931109499637,0.00162074554294976,0,0,0,0,0,1.12063322590826,0,0,0,0,0,0,1.12063322590826,0,0,0,0,0,0,1.12063322590826,0,0,0,0,0,0,1.12063322590826,0,1,1,1,1,1,1,1,0,0,0.0754791365537849,0,0,1.28814127724822,0.0265288799551351,9,9,9,8,8,9,9,3,3,3,3,3,3,3,7
772,786,505,741,720,700,602,0,0,0,0,0,0,25,0,0,0,0,0,0,0.0415282392026578,0,0,0,0,0,0,0.679196615130431,0,0,0,0,0,0,0.679196615130431,0,0,0,0,0,0,0.679196615130431,0,0,0,0,0,0,0.679196615130431,1,1,1,1,1,1,1,0,0,0,0,0,0,0.679196615130431,9,9,9,8,8,9,9,3,3,3,3,3,3,3,4
102,115,60,94,118,109,70,32,23,13,24,20,25,21,0.313725490196078,0.2,0.216666666666667,0.25531914893617,0.169491525423729,0.229357798165138,0.3,1.08887369751748,0.908218803975514,0.96637272794989,0.904953390364075,0.963856823595577,0.998814022318748,0.99943505085598,1.08887369751748,0.908218803975514,0.96637272794989,0.904953390364075,0.963856823595577,0.998814022318748,0.99943505085598,1.08887369751748,0.908218803975514,0.96637272794989,0.904953390364075,0.963856823595577,0.998814022318748,0.99943505085598,1.08887369751748,0.908218803975514,0.96637272794989,0.904953390364075,0.963856823595577,0.998814022318748,0.99943505085598,1,1,1,1,1,1,1,4.35549479006992,2.58085806719227,3.86549091179956,3.44987619644032,3.50564345313358,2.99644206695625,3.99774020342392,6,6,6,6,6,6,6,3,3,3,3,3,3,3,1
457,604,495,574,742,468,425,142,255,121,227,143,206,144,0.310722100656455,0.422185430463576,0.244444444444444,0.395470383275261,0.192722371967655,0.44017094017094,0.338823529411765,0.85876781204602,1.01457796340381,0.966369354363665,0.95477690367248,0.991047189090155,0.97308296289723,0.855943187337099,0.85876781204602,1.01457796340381,0.966369354363665,0.95477690367248,0.991047189090155,0.97308296289723,0.855943187337099,0.85876781204602,1.01457796340381,0.966369354363665,0.95477690367248,0.991047189090155,0.97308296289723,0.855943187337099,0.85876781204602,1.01457796340381,0.966369354363665,0.95477690367248,0.991047189090155,0.97308296289723,0.855943187337099,1,1,1,1,1,1,1,2.57630343613806,3.04373389021143,2.899108063091,3.15951121656481,2.97314156727047,3.1434006330181,2.5678295620113,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1
914,1086,845,1064,1303,832,716,108,146,77,138,51,124,93,0.118161925601751,0.134438305709024,0.0911242603550296,0.129699248120301,0.0391404451266309,0.149038461538462,0.129888268156425,0.979721025010248,0.96922915312319,1.08073259156647,1.03717432785828,0.603822395808752,1.0620568279547,0.984379494864374,0.979721025010248,0.96922915312319,1.08073259156647,1.03717432785828,0.603822395808752,1.0620568279547,0.984379494864374,0.979721025010248,0.96922915312319,1.08073259156647,1.03717432785828,0.603822395808752,1.0620568279547,0.984379494864374,0.979721025010248,0.96922915312319,1.08073259156647,1.03717432785828,0.603822395808752,1.0620568279547,0.984379494864374,1,1,1,1,1,1,1,0.979721025010248,0.96922915312319,1.08073259156647,1.03717432785828,0.603822395808752,1.0620568279547,0.984379494864374,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1
